Parameter,Reference,Iteration,Value,Attribute,smirks,SMIRKS
n18,0.1684651402602,9,0.0880501257138,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,9,0.1501427254237,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,9,0.1062971531709,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,9,0.247343479429,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,9,0.3446159155845,epsilon,[#35:1],[#35:1]
n2,0.01577948280971,10,0.01398750273186,epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,0.01640924602775,10,0.01839688143361,epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,0.0157,10,0.01573721064453,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,0.0157,10,0.0145642890459,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,0.01561134320353,10,0.01525491410171,epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,0.01310699839698,10,0.01636191230107,epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,0.01479744504464,10,0.01419023735932,epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,0.01409081474669,10,0.01349373830872,epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,1.232599966667e-05,10,1.232325182668e-05,epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,0.0868793154488,10,0.1019514926121,epsilon,[#6:1],[#6:1]
n15,0.21,10,0.2629348468092,epsilon,[#6X2:1],[#6X2:1]
n16,0.1088406109251,10,0.1217953931924,epsilon,[#6X4:1],[#6X4:1]
n17,0.2102061007896,10,0.2352914912124,epsilon,[#8:1],[#8:1]
n18,0.1684651402602,10,0.08412011943484,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,10,0.1420635421715,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,10,0.1030529093737,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,10,0.2489950739543,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,10,0.3274613649643,epsilon,[#35:1],[#35:1]
n2,0.01577948280971,11,0.01408754054503,epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,0.01640924602775,11,0.01852197482759,epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,0.0157,11,0.01563303066314,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,0.0157,11,0.01502231030317,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,0.01561134320353,11,0.01626269741198,epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,0.01310699839698,11,0.01740948150498,epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,0.01479744504464,11,0.01630626784452,epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,0.01409081474669,11,0.01382186512667,epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,1.232599966667e-05,11,1.232725605431e-05,epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,0.0868793154488,11,0.1016933170584,epsilon,[#6:1],[#6:1]
n15,0.21,11,0.2426397473933,epsilon,[#6X2:1],[#6X2:1]
n16,0.1088406109251,11,0.1215830687805,epsilon,[#6X4:1],[#6X4:1]
n17,0.2102061007896,11,0.2296648446003,epsilon,[#8:1],[#8:1]
n18,0.1684651402602,11,0.08934374335311,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,11,0.1378214126689,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,11,0.1142520967684,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,11,0.2425560075682,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,11,0.3362868336072,epsilon,[#35:1],[#35:1]
n2,0.01577948280971,12,0.01361311765083,epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,0.01640924602775,12,0.0197460820719,epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,0.0157,12,0.0155046163642,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,0.0157,12,0.01435974732892,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,0.01561134320353,12,0.01604448765884,epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,0.01310699839698,12,0.01680107726801,epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,0.01479744504464,12,0.01289012711043,epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,0.01409081474669,12,0.0130369465592,epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,1.232599966667e-05,12,1.232424878287e-05,epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,0.0868793154488,12,0.1029395306101,epsilon,[#6:1],[#6:1]
n15,0.21,12,0.263020544737,epsilon,[#6X2:1],[#6X2:1]
n16,0.1088406109251,12,0.1213418365036,epsilon,[#6X4:1],[#6X4:1]
n17,0.2102061007896,12,0.222245810775,epsilon,[#8:1],[#8:1]
n18,0.1684651402602,12,0.0872483916198,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,12,0.1315077094712,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,12,0.1067758028743,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,12,0.2374916966112,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,12,0.3366274497068,epsilon,[#35:1],[#35:1]
n2,0.01577948280971,13,0.01357343152279,epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,0.01640924602775,13,0.01934634993308,epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,0.0157,13,0.01536874271045,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,0.0157,13,0.01546097138726,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,0.01561134320353,13,0.01582118811857,epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,0.01310699839698,13,0.01611607601935,epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,0.01479744504464,13,0.01365623771836,epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,0.01409081474669,13,0.01132686507711,epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,1.232599966667e-05,13,1.232802857411e-05,epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,0.0868793154488,13,0.1029876710706,epsilon,[#6:1],[#6:1]
n15,0.21,13,0.2613168035419,epsilon,[#6X2:1],[#6X2:1]
n16,0.1088406109251,13,0.1209942455125,epsilon,[#6X4:1],[#6X4:1]
n17,0.2102061007896,13,0.2258214159834,epsilon,[#8:1],[#8:1]
n18,0.1684651402602,13,0.08806320117812,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,13,0.138120655142,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,13,0.1055385527873,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,13,0.2389503883447,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,13,0.33964253487,epsilon,[#35:1],[#35:1]
n2,0.01577948280971,14,0.01358094918679,epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,0.01640924602775,14,0.0195023340689,epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,0.0157,14,0.01561703892485,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,0.0157,14,0.01498183586557,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,0.01561134320353,14,0.0161836545264,epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,0.01310699839698,14,0.0169672758021,epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,0.01479744504464,14,0.01328280602529,epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,0.01409081474669,14,0.01376866480752,epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,1.232599966667e-05,14,1.232312127252e-05,epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,0.0868793154488,14,0.1026828234706,epsilon,[#6:1],[#6:1]
n15,0.21,14,0.2536499673694,epsilon,[#6X2:1],[#6X2:1]
n16,0.1088406109251,14,0.1207370417678,epsilon,[#6X4:1],[#6X4:1]
n17,0.2102061007896,14,0.2208265865671,epsilon,[#8:1],[#8:1]
n18,0.1684651402602,14,0.08738851357847,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,14,0.1373758882423,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,14,0.107791395833,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,14,0.2413353180276,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,14,0.3439017629909,epsilon,[#35:1],[#35:1]
n2,0.01577948280971,15,0.01340519002393,epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,0.01640924602775,15,0.01908256539567,epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,0.0157,15,0.01534118179537,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,0.0157,15,0.01477056754366,epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,0.01561134320353,15,0.01624038223125,epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,0.01310699839698,15,0.0167316881576,epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,0.01479744504464,15,0.01393168460871,epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,0.01409081474669,15,0.01424708699502,epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,1.232599966667e-05,15,1.23222246243e-05,epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,0.0868793154488,15,0.1028254506323,epsilon,[#6:1],[#6:1]
n15,0.21,15,0.2686512824883,epsilon,[#6X2:1],[#6X2:1]
n16,0.1088406109251,15,0.1203197612036,epsilon,[#6X4:1],[#6X4:1]
n17,0.2102061007896,15,0.2193038330635,epsilon,[#8:1],[#8:1]
n18,0.1684651402602,15,0.08543532859048,epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,0.2094735324129,15,0.1339413552303,epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,0.1676915150424,15,0.1027721011926,epsilon,[#7:1],[#7:1]
n24,0.2656001046527,15,0.2403750995284,epsilon,[#17:1],[#17:1]
n25,0.3218986365974,15,0.3431876571534,epsilon,[#35:1],[#35:1]
n2,-4.141784,0,-4.141784,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,0,-4.102309,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,0,-4.146876,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,0,-4.146876,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,0,-4.152587,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,0,-4.328817,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,0,-4.206574,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,0,-4.255893,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,0,-12.971359,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,0,-2.399601,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,0,-1.453864,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,0,-2.163054,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,0,-1.452776,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,0,-1.695676,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,0,-1.456646,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,0,-1.700677,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,0,-1.190069,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,0,-0.968292,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,1,-4.209211147319,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,1,-3.964193008806,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,1,-4.14993715529,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,1,-4.227823701044,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,1,-4.280828233278,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,1,-4.364199500669,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,1,-4.263948059795,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,1,-4.586870200217,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,1,-12.97136466562,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,1,-2.283348383267,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,1,-1.209812884129,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,1,-2.060410721591,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,1,-1.37302183468,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,1,-2.143479029037,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,1,-1.683752687554,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,1,-2.101626003095,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,1,-1.228706970588,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,1,-0.9134455555738,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,2,-4.225616511081,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,2,-3.968732274063,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,2,-4.140728493833,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,2,-4.193812827496,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,2,-4.147038760962,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,2,-4.285873215773,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,2,-4.254271321693,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,2,-4.49697595718,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,2,-12.97197931666,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,2,-2.281924563395,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,2,-1.249249096972,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,2,-2.052145567545,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,2,-1.374363392873,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,2,-2.277683781092,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,2,-1.78130982523,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,2,-2.121476973164,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,2,-1.255304289686,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,2,-0.9586246902661,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,3,-4.271168044558,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,3,-4.001654322934,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,3,-4.156462839936,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,3,-4.1817026174,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,3,-4.152054285581,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,3,-4.144557297869,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,3,-4.247002815162,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,3,-4.308840477884,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,3,-12.97138981679,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,3,-2.256626082403,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,3,-1.181546037771,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,3,-2.035334541437,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,3,-1.352253706418,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,3,-2.338692977559,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,3,-1.748247824171,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,3,-2.1582843061,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,3,-1.247558554528,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,3,-0.9238700702737,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,4,-4.276380550003,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,4,-4.029159961071,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,4,-4.157635885472,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,4,-4.220218662933,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,4,-4.141729691265,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,4,-3.971886845499,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,4,-4.221479194928,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,4,-4.190179523026,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,4,-12.97148576644,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,4,-2.260789453295,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,4,-1.19986722505,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,4,-2.029892688919,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,4,-1.37014760319,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,4,-2.321025214553,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,4,-1.769061584445,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,4,-2.166909202872,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,4,-1.24982787649,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,4,-0.9417045451155,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,5,-4.257140222576,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,5,-3.96233946401,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,5,-4.160076451072,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,5,-4.193953765001,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
n7,-4.152587,5,-4.193522769769,constrained_epsilon,[#1:1]-[#6X3],[#1:1]-[#6X3]
n8,-4.328817,5,-3.970055095456,constrained_epsilon,"[#1:1]-[#6X3]~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3]~[ENA]
n9,-4.206574,5,-4.236403828849,constrained_epsilon,"[#1:1]-[#6X3](~[#7,#8,#9,#16,#17,#35])~[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X3](~[ENA])~[ENA]
n11,-4.255893,5,-4.297639094924,constrained_epsilon,[#1:1]-[#7],[#1:1]-[#7]
n12,-12.971359,5,-12.97291828376,constrained_epsilon,[#1:1]-[#8],[#1:1]-[#8]
n14,-2.399601,5,-2.24773349036,constrained_epsilon,[#6:1],[#6:1]
n15,-1.453864,5,-1.23709153467,constrained_epsilon,[#6X2:1],[#6X2:1]
n16,-2.163054,5,-2.030597468047,constrained_epsilon,[#6X4:1],[#6X4:1]
n17,-1.452776,5,-1.389165554248,constrained_epsilon,[#8:1],[#8:1]
n18,-1.695676,5,-2.398455321593,constrained_epsilon,[#8X2H0+0:1],[#8X2H0+0:1]
n19,-1.456646,5,-1.852350697805,constrained_epsilon,[#8X2H1+0:1],[#8X2H1+0:1]
n20,-1.700677,5,-2.187280329431,constrained_epsilon,[#7:1],[#7:1]
n24,-1.190069,5,-1.27582505068,constrained_epsilon,[#17:1],[#17:1]
n25,-0.968292,5,-0.9164037670853,constrained_epsilon,[#35:1],[#35:1]
n2,-4.141784,6,-4.219915647749,constrained_epsilon,[#1:1]-[#6X4],[#1:1]-[#6X4]
n3,-4.102309,6,-3.968076111123,constrained_epsilon,"[#1:1]-[#6X4]-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4]-[ENA]
n4,-4.146876,6,-4.157356467357,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])-[ENA]
n5,-4.146876,6,-4.242123493937,constrained_epsilon,"[#1:1]-[#6X4](-[#7,#8,#9,#16,#17,#35])(-[#7,#8,#9,#16,#17,#35])-[#7,#8,#9,#16,#17,#35]",[#1:1]-[#6X4](-[ENA])(-[ENA])-[ENA]
