,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source
341,5600,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.75,,O=C1CCCCC1,Solvent,0.25,,0.07698,,,,10.1021/je025649t
342,5601,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2523,,O=C1CCCCC1,Solvent,0.7477,,,,0.9594500000000002,,10.1021/acs.jced.6b00606
343,5602,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.4875,,O=C1CCCCC1,Solvent,0.5125,,,,0.9775400000000002,,10.1021/acs.jced.6b00606
344,5603,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7682,,O=C1CCCCC1,Solvent,0.2318,,,,1.0030000000000003,,10.1021/acs.jced.6b00606
345,5604,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.25,,O=C1CCCCC1,Solvent,0.75,,0.20076,,,,10.1021/je034037l
346,5605,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.5,,O=C1CCCCC1,Solvent,0.5,,0.28584,,,,10.1021/je034037l
347,5606,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.75,,O=C1CCCCC1,Solvent,0.25,,0.23662,,,,10.1021/je034037l
348,5607,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2555,,O=C1CCCCCC1,Solvent,0.7445,,,,0.9616800000000002,,10.1021/acs.jced.6b00606
349,5608,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7489,,O=C1CCCCCC1,Solvent,0.2511,,,,0.9994100000000002,,10.1021/acs.jced.6b00606
350,5609,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5723,,O=C1CCCCCC1,Solvent,0.4277,,,,0.9737000000000002,,10.1021/acs.jced.6b00606
351,5610,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2252,,O=C1CCCCCC1,Solvent,0.7748,,0.0783,,,,10.1021/acs.jced.6b00606
352,5611,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5725,,O=C1CCCCCC1,Solvent,0.4275,,0.1032,,,,10.1021/acs.jced.6b00606
353,5612,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7716,,O=C1CCCCCC1,Solvent,0.2284,,0.0694,,,,10.1021/acs.jced.6b00606
354,5613,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.749,,COC=O,Solvent,0.251,,,,1.9319600000000008,,10.1016/j.jct.2006.05.004
355,5614,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5015,,COC=O,Solvent,0.4985,,,,1.6620300000000003,,10.1016/j.jct.2006.05.004
356,5615,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0598,,COC=O,Solvent,0.9402,,,,1.06428,,10.1016/j.jct.2006.05.004
357,5616,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7574,,COC=O,Solvent,0.2426,,0.653,,,,10.1016/j.jct.2006.05.004
358,5617,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5281,,COC=O,Solvent,0.4719,,0.8123,,,,10.1016/j.jct.2006.05.004
359,5618,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0595,,COC=O,Solvent,0.9405,,0.1715,,,,10.1016/j.jct.2006.05.004
360,5619,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7537,,COC(C)=O,Solvent,0.2463,,,,1.8774400000000004,,10.1016/j.jct.2006.05.004
361,5620,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5121,,COC(C)=O,Solvent,0.4879,,,,1.5834900000000005,,10.1016/j.jct.2006.05.004
362,5621,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2752,,COC(C)=O,Solvent,0.7248,,,,1.2862400000000005,,10.1016/j.jct.2006.05.004
363,5622,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7209,,COC(C)=O,Solvent,0.2791,,0.2594,,,,10.1016/j.jct.2006.05.004
364,5623,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4855,,COC(C)=O,Solvent,0.5145,,0.2577,,,,10.1016/j.jct.2006.05.004
365,5624,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2508,,COC(C)=O,Solvent,0.7492,,0.1202,,,,10.1016/j.jct.2006.05.004
366,5625,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7138,,COC(C)=O,Solvent,0.2862,,,,1.7174300000000005,,10.1016/j.jct.2006.05.004
367,5626,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5256,,COC(C)=O,Solvent,0.4744,,,,1.5338800000000006,,10.1016/j.jct.2006.05.004
368,5627,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2435,,COC(C)=O,Solvent,0.7565,,,,1.2277600000000002,,10.1016/j.jct.2006.05.004
369,5628,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7594,,COC(C)=O,Solvent,0.2406,,0.313,,,,10.1016/j.jct.2006.05.004
370,5629,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5042,,COC(C)=O,Solvent,0.4958,,0.3912,,,,10.1016/j.jct.2006.05.004
371,5630,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2313,,COC(C)=O,Solvent,0.7687,,0.2115,,,,10.1016/j.jct.2006.05.004
372,5631,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7286,,CCC(=O)OC,Solvent,0.2714,,,,1.7949900000000003,,10.1016/j.jct.2006.05.004
373,5632,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4944,,CCC(=O)OC,Solvent,0.5056,,,,1.4941800000000005,,10.1016/j.jct.2006.05.004
374,5633,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.257,,CCC(=O)OC,Solvent,0.743,,,,1.2059400000000002,,10.1016/j.jct.2006.05.004
375,5634,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2446,,CCC(=O)OC,Solvent,0.7554,,0.09,,,,10.1016/j.jct.2006.05.004
376,5635,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5086,,CCC(=O)OC,Solvent,0.4914,,0.0195,,,,10.1016/j.jct.2006.05.004
377,5636,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7852,,CCC(=O)OC,Solvent,0.2148,,-0.0281,,,,10.1016/j.jct.2006.05.004
378,5637,298.15,100.0,Liquid,2,CNC=O,Solvent,0.7463,,Cc1ccccc1Cl,Solvent,0.2537,,,,1.0297000000000005,,10.1016/j.jct.2013.12.006
379,5638,298.15,100.0,Liquid,2,CNC=O,Solvent,0.4987,,Cc1ccccc1Cl,Solvent,0.5013,,,,1.0502000000000002,,10.1016/j.jct.2013.12.006
380,5639,298.15,100.0,Liquid,2,CNC=O,Solvent,0.2395,,Cc1ccccc1Cl,Solvent,0.7605,,,,1.0661000000000005,,10.1016/j.jct.2013.12.006
381,5640,308.15,100.0,Liquid,2,CNC=O,Solvent,0.7476,,Cc1ccccc1Cl,Solvent,0.2524,,0.374,,,,10.1016/j.jct.2013.12.006
382,5641,308.15,100.0,Liquid,2,CNC=O,Solvent,0.5147,,Cc1ccccc1Cl,Solvent,0.4853,,0.49,,,,10.1016/j.jct.2013.12.006
383,5642,308.15,100.0,Liquid,2,CNC=O,Solvent,0.2656,,Cc1ccccc1Cl,Solvent,0.7344,,0.379,,,,10.1016/j.jct.2013.12.006
384,5643,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7512,,Cc1ccccc1Cl,Solvent,0.2488,,,,0.9898800000000002,,10.1016/j.jct.2013.12.006
385,5644,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.5035,,Cc1ccccc1Cl,Solvent,0.4965,,,,1.0247000000000004,,10.1016/j.jct.2013.12.006
386,5645,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2737,,Cc1ccccc1Cl,Solvent,0.7263,,,,1.0415000000000003,,10.1016/j.jct.2013.12.006
387,5646,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7679,,Cc1ccccc1Cl,Solvent,0.2321,,0.436,,,,10.1016/j.jct.2013.12.006
388,5647,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.5118,,Cc1ccccc1Cl,Solvent,0.4882,,0.545,,,,10.1016/j.jct.2013.12.006
389,5648,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2743,,Cc1ccccc1Cl,Solvent,0.7257,,0.373,,,,10.1016/j.jct.2013.12.006
390,5649,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2069,,CCCCO,Solvent,0.7931,,,,0.8045220000000003,,10.1021/je5007604
391,5650,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5002,,CCCCO,Solvent,0.4998,,,,0.8027400000000002,,10.1021/je5007604
392,5651,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7008,,CCCCO,Solvent,0.2992,,,,0.8015550000000001,,10.1021/je5007604
393,5652,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.711,,CCCCO,Solvent,0.289,,1.177,,,,10.1016/j.jct.2007.06.009
394,5653,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.486,,CCCCO,Solvent,0.514,,1.467,,,,10.1016/j.jct.2007.06.009
395,5654,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.231,,CCCCO,Solvent,0.769,,1.123,,,,10.1016/j.jct.2007.06.009
396,5655,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.913667,,c1ccccc1,Solvent,0.086333,,,,0.6892400000000002,,10.1016/j.jct.2009.06.001
397,5656,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4922,,c1ccccc1,Solvent,0.5078,,,,0.7409000000000001,,10.1007/s10765-009-0667-2
398,5657,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2737,,c1ccccc1,Solvent,0.7263,,,,0.7855000000000002,,10.1007/s10765-009-0667-2
399,5658,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7519,,c1ccccc1,Solvent,0.2481,,0.6047,,,,10.1016/j.tca.2013.01.028
400,5659,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5,,c1ccccc1,Solvent,0.5,,0.9235,,,,10.1016/j.tca.2013.01.028
401,5660,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2424,,c1ccccc1,Solvent,0.7576,,0.7775,,,,10.1016/j.tca.2013.01.028
402,5661,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7,,CCCCOCCCC,Solvent,0.3,,,,0.7117300000000002,,10.1021/je900496t
403,5662,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.3997,,CCCCOCCCC,Solvent,0.6003,,,,0.7348100000000001,,10.1021/je900496t
404,5663,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2,,CCCCOCCCC,Solvent,0.8,,,,0.7497500000000001,,10.1021/je900496t
405,5664,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7005,,CCCCOCCCC,Solvent,0.2995,,0.10948,,,,10.1016/j.fluid.2009.11.010
406,5665,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4004,,CCCCOCCCC,Solvent,0.5996,,0.11538,,,,10.1016/j.fluid.2009.11.010
407,5666,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2004,,CCCCOCCCC,Solvent,0.7996,,0.07397,,,,10.1016/j.fluid.2009.11.010
408,5667,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.07,,O,Solvent,0.93,,,,1.0222800000000003,,10.1021/je060032n
409,5668,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.7997,,O,Solvent,0.2003,,,,1.0318300000000002,,10.1021/je060032n
410,5669,313.15,101.0,Liquid,2,NCCNCCO,Solvent,0.3997,,O,Solvent,0.6003,,,,1.0370100000000002,,10.1021/je060032n
411,5670,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.0699,,O,Solvent,0.9301,,-1.713,,,,10.1016/j.jct.2007.03.010
412,5671,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.77,,O,Solvent,0.23,,-1.711,,,,10.1016/j.jct.2007.03.010
413,5672,313.15,101.0,Liquid,2,NCCNCCO,Solvent,0.4001,,O,Solvent,0.5999,,-4.15,,,,10.1016/j.jct.2007.03.010
414,5673,298.15,101.0,Liquid,2,COC=O,Solvent,0.2795,,ClCCCl,Solvent,0.7205,,,,1.1777100000000005,,10.1016/j.jct.2006.10.008
415,5674,298.15,101.0,Liquid,2,COC=O,Solvent,0.4725,,ClCCCl,Solvent,0.5275,,,,1.1269600000000004,,10.1016/j.jct.2006.10.008
416,5675,298.15,101.0,Liquid,2,COC=O,Solvent,0.753,,ClCCCl,Solvent,0.247,,,,1.0461600000000004,,10.1016/j.jct.2006.10.008
417,5676,298.15,101.0,Liquid,2,COC=O,Solvent,0.2508,,ClCCCl,Solvent,0.7492,,0.0793,,,,10.1016/j.jct.2006.10.008
418,5677,298.15,101.0,Liquid,2,COC=O,Solvent,0.4874,,ClCCCl,Solvent,0.5126,,0.1028,,,,10.1016/j.jct.2006.10.008
419,5678,298.15,101.0,Liquid,2,COC=O,Solvent,0.7322,,ClCCCl,Solvent,0.2678,,0.0733,,,,10.1016/j.jct.2006.10.008
420,5679,298.15,101.0,Liquid,2,COC=O,Solvent,0.244,,ClCCCCl,Solvent,0.756,,,,1.1395000000000002,,10.1016/j.jct.2006.10.008
421,5680,298.15,101.0,Liquid,2,COC=O,Solvent,0.5138,,ClCCCCl,Solvent,0.4862,,,,1.08831,,10.1016/j.jct.2006.10.008
422,5681,298.15,101.0,Liquid,2,COC=O,Solvent,0.7384,,ClCCCCl,Solvent,0.2616,,,,1.03754,,10.1016/j.jct.2006.10.008
423,5682,298.15,101.0,Liquid,2,COC=O,Solvent,0.2024,,ClCCCCl,Solvent,0.7976,,0.2064,,,,10.1016/j.jct.2006.10.008
424,5683,298.15,101.0,Liquid,2,COC=O,Solvent,0.5024,,ClCCCCl,Solvent,0.4976,,0.3503,,,,10.1016/j.jct.2006.10.008
425,5684,298.15,101.0,Liquid,2,COC=O,Solvent,0.7674,,ClCCCCl,Solvent,0.2326,,0.2841,,,,10.1016/j.jct.2006.10.008
426,5685,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2317,,ClCCCl,Solvent,0.7683,,,,1.1687800000000002,,10.1016/j.jct.2006.10.008
427,5686,298.15,101.325,Liquid,2,CCOC=O,Solvent,0.5246,,ClCCCl,Solvent,0.4754,,,,1.06852,,10.1016/j.jct.2005.03.020
428,5687,298.15,101.325,Liquid,2,CCOC=O,Solvent,0.758,,ClCCCl,Solvent,0.242,,,,0.9922300000000004,,10.1016/j.jct.2005.03.020
429,5688,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2551,,ClCCCl,Solvent,0.7449,,-0.1475,,,,10.1016/j.jct.2006.10.008
430,5689,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5094,,ClCCCl,Solvent,0.4906,,-0.2501,,,,10.1016/j.jct.2006.10.008
431,5690,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7374,,ClCCCl,Solvent,0.2626,,-0.2029,,,,10.1016/j.jct.2006.10.008
432,5691,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3685,,ClCCCl,Solvent,0.6315,,,,1.1039800000000002,,10.1016/j.jct.2006.10.008
433,5692,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4826,,ClCCCl,Solvent,0.5174,,,,1.06509,,10.1016/j.jct.2006.10.008
434,5693,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7294,,ClCCCl,Solvent,0.2706,,,,0.9873800000000004,,10.1016/j.jct.2006.10.008
435,5694,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.483,,ClCCCl,Solvent,0.517,,-0.4196,,,,10.1016/j.jct.2006.10.008
436,5695,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3675,,ClCCCl,Solvent,0.6325,,-0.2,,,,10.1016/j.jct.2008.10.007
437,5696,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7385,,ClCCCl,Solvent,0.2615,,-0.205,,,,10.1016/j.jct.2008.10.007
438,5697,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,,CCOC(C)(C)CC,Solvent,0.2006,,,,0.7932000000000002,,10.1021/je300670n
439,5698,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,,CCOC(C)(C)CC,Solvent,0.5013,,,,0.7789000000000001,,10.1021/je300670n
440,5699,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2997,,CCOC(C)(C)CC,Solvent,0.7003,,,,0.7709000000000001,,10.1021/je300670n
441,5700,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,,CCOC(C)(C)CC,Solvent,0.2006,,0.448,,,,10.1021/je300670n
442,5701,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,,CCOC(C)(C)CC,Solvent,0.5013,,0.8937,,,,10.1021/je300670n
443,5702,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2997,,CCOC(C)(C)CC,Solvent,0.7003,,0.9727,,,,10.1021/je300670n
444,5703,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3493,,COC=O,Solvent,0.6507,,,,0.9198400000000002,,10.1016/j.jct.2015.02.019
445,5704,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5,,COC=O,Solvent,0.5,,,,0.90817,,10.1016/j.jct.2015.02.019
446,5705,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7258,,COC=O,Solvent,0.2742,,,,0.8955000000000002,,10.1016/j.jct.2015.02.019
447,5706,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3486,,COC=O,Solvent,0.6514,,0.422,,,,10.1016/j.jct.2015.02.019
448,5707,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5232,,COC=O,Solvent,0.4768,,0.409,,,,10.1016/j.jct.2015.02.019
449,5708,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7968,,COC=O,Solvent,0.2032,,0.219,,,,10.1016/j.jct.2015.02.019
450,5709,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.248,,CO,Solvent,0.752,,,,0.8375100000000002,,10.1016/j.jct.2015.02.019
451,5710,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5121,,CO,Solvent,0.4879,,,,0.8627500000000002,,10.1016/j.jct.2015.02.019
452,5711,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7472,,CO,Solvent,0.2528,,,,0.8756700000000002,,10.1016/j.jct.2015.02.019
453,5712,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.264,,CO,Solvent,0.736,,0.736,,,,10.1016/j.jct.2015.02.019
454,5713,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5081,,CO,Solvent,0.4919,,1.091,,,,10.1016/j.jct.2015.02.019
455,5714,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7931,,CO,Solvent,0.2069,,0.812,,,,10.1016/j.jct.2015.02.019
456,5715,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,COC=O,Solvent,0.0833,,,,0.8088000000000002,,10.1016/j.jct.2015.02.019
457,5716,298.15,100.0,Liquid,2,CO,Solvent,0.5054,,COC=O,Solvent,0.4946,,,,0.8956100000000002,,10.1016/j.jct.2015.02.019
458,5717,298.15,100.0,Liquid,2,CO,Solvent,0.2729,,COC=O,Solvent,0.7271,,,,0.9321000000000004,,10.1016/j.jct.2015.02.019
459,5718,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,COC=O,Solvent,0.0833,,0.311,,,,10.1016/j.jct.2015.02.019
460,5719,298.15,100.0,Liquid,2,CO,Solvent,0.4873,,COC=O,Solvent,0.5127,,1.179,,,,10.1016/j.jct.2015.02.019
461,5720,298.15,100.0,Liquid,2,CO,Solvent,0.2822,,COC=O,Solvent,0.7178,,1.105,,,,10.1016/j.jct.2015.02.019
462,5721,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2437,,ClCCCl,Solvent,0.7563,,,,1.11431,,10.1016/j.jct.2008.10.007
463,5722,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5188,,ClCCCl,Solvent,0.4812,,,,1.0064000000000002,,10.1016/j.jct.2008.10.007
464,5723,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7316,,ClCCCl,Solvent,0.2684,,,,0.9416300000000002,,10.1016/j.jct.2008.10.007
465,5724,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2376,,ClCCCl,Solvent,0.7624,,-0.317,,,,10.1016/j.jct.2008.10.007
466,5725,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5177,,ClCCCl,Solvent,0.4823,,-0.557,,,,10.1016/j.jct.2008.10.007
467,5726,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7874,,ClCCCl,Solvent,0.2126,,-0.357,,,,10.1016/j.jct.2008.10.007
468,5727,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.1978,,ClCCCl,Solvent,0.8022,,,,1.1862000000000004,,10.1021/je700339f
469,5728,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.4988,,ClCCCl,Solvent,0.5012,,,,1.0957000000000003,,10.1021/je700339f
470,5729,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7054,,ClCCCl,Solvent,0.2946,,,,1.0336,,10.1021/je700339f
471,5730,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.299,,ClCCCl,Solvent,0.701,,-0.575,,,,10.1016/j.jct.2007.06.017
472,5731,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.498,,ClCCCl,Solvent,0.502,,-0.663,,,,10.1016/j.jct.2007.06.017
473,5732,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.702,,ClCCCl,Solvent,0.298,,-0.531,,,,10.1016/j.jct.2007.06.017
474,5733,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2994,,ClCCCCCl,Solvent,0.7006,,,,1.0879000000000003,,10.1021/je700339f
475,5734,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5022,,ClCCCCCl,Solvent,0.4978,,,,1.0524000000000004,,10.1021/je700339f
476,5735,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7943,,ClCCCCCl,Solvent,0.2057,,,,0.9934000000000002,,10.1021/je700339f
477,5736,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.204,,ClCCCCCl,Solvent,0.796,,-0.039,,,,10.1016/j.jct.2007.06.017
478,5737,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.501,,ClCCCCCl,Solvent,0.499,,-0.056,,,,10.1016/j.jct.2007.06.017
479,5738,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.701,,ClCCCCCl,Solvent,0.299,,-0.052,,,,10.1016/j.jct.2007.06.017
480,5739,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2013,,ClCCCCCCCl,Solvent,0.7987,,,,1.0486000000000002,,10.1021/je700339f
481,5740,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5033,,ClCCCCCCCl,Solvent,0.4967,,,,1.0190000000000003,,10.1021/je700339f
482,5741,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7034,,ClCCCCCCCl,Solvent,0.2966,,,,0.9943000000000002,,10.1021/je700339f
483,5742,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.203,,ClCCCCCCCl,Solvent,0.797,,0.195,,,,10.1016/j.jct.2007.06.017
484,5743,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.498,,ClCCCCCCCl,Solvent,0.502,,0.34,,,,10.1016/j.jct.2007.06.017
485,5744,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.796,,ClCCCCCCCl,Solvent,0.204,,0.24,,,,10.1016/j.jct.2007.06.017
486,5745,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2988,,ClCCCl,Solvent,0.7012,,,,1.1413000000000002,,10.1021/je700339f
487,5746,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.4999,,ClCCCl,Solvent,0.5001,,,,1.0774000000000004,,10.1021/je700339f
488,5747,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.7008,,ClCCCl,Solvent,0.2992,,,,1.0181000000000002,,10.1021/je700339f
489,5748,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.202,,ClCCCl,Solvent,0.798,,-0.586,,,,10.1016/j.jct.2007.06.017
490,5749,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.5,,ClCCCl,Solvent,0.5,,-0.885,,,,10.1016/j.jct.2007.06.017
491,5750,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.702,,ClCCCl,Solvent,0.298,,-0.706,,,,10.1016/j.jct.2007.06.017
492,5751,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2001,,ClCCCCCl,Solvent,0.7999,,,,1.0978,,10.1021/je700339f
493,5752,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.5009,,ClCCCCCl,Solvent,0.4991,,,,1.0407000000000004,,10.1021/je700339f
494,5753,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.6987,,ClCCCCCl,Solvent,0.3013,,,,1.0011000000000003,,10.1021/je700339f
495,5754,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.211,,ClCCCCCl,Solvent,0.789,,-0.188,,,,10.1016/j.jct.2007.06.017
496,5755,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.506,,ClCCCCCl,Solvent,0.494,,-0.314,,,,10.1016/j.jct.2007.06.017
497,5756,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.705,,ClCCCCCl,Solvent,0.295,,-0.281,,,,10.1016/j.jct.2007.06.017
498,5757,298.15,101.3,Liquid,2,CC(C)OC(C)C,Solvent,0.4811,,CCO,Solvent,0.5189,,,,0.7460000000000002,,10.1016/j.jct.2006.09.006
499,5758,298.15,101.3,Liquid,2,CC(C)OC(C)C,Solvent,0.7432,,CCO,Solvent,0.2568,,,,0.7317000000000002,,10.1016/j.jct.2006.09.006
500,5759,298.15,100.8,Liquid,2,CC(C)OC(C)C,Solvent,0.25,,CCO,Solvent,0.75,,,,0.7614000000000002,,10.1021/je050031f
501,5760,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2516,,CCO,Solvent,0.7484,,0.201984,,,,10.1021/je9001416
502,5761,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.4894,,CCO,Solvent,0.5106,,0.400777,,,,10.1021/je9001416
503,5762,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.7871,,CCO,Solvent,0.2129,,0.441139,,,,10.1021/je9001416
504,5763,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2239,,c1ccccc1,Solvent,0.7761,,,,0.8761000000000002,,10.1021/je5004719
505,5764,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4794,,c1ccccc1,Solvent,0.5206,,,,0.8778700000000003,,10.1021/je5004719
506,5765,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7432,,c1ccccc1,Solvent,0.2568,,,,0.8789500000000002,,10.1021/je5004719
